token
"[7.135, -2.088, 1.185, 1.186, 1.286, 3.816, 3.989, 3.925, 1.776, 1.119, 0.891, 0.829, 0.829, 0.898, 1.138, 2.841, 4.161, 4.244, 3.756, 1.276, 0.16, 0.16, 1, 0, 0, 0]"
"[7.095, -2.1, 1.185, 1.186, 1.286, 3.816, 3.989, 3.925, 1.776, 1.119, 0.891, 0.829, 0.829, 0.898, 1.138, 2.841, 4.161, 4.244, 3.756, 1.276, 8.88, 8.91, 1, 0, 0, 0]"
"[7.075, -2.106, 1.149, 1.15, 1.246, 3.767, 3.989, 3.924, 1.833, 1.167, 0.93, 0.865, 0.866, 0.937, 1.187, 2.868, 4.161, 4.244, 3.707, 1.237, 9.11, 9.13, 1, 0, 0, 0]"
"[7.075, -2.106, 1.129, 1.13, 1.226, 3.742, 3.989, 3.925, 1.822, 1.192, 0.951, 0.885, 0.885, 0.958, 1.213, 2.883, 4.161, 4.244, 3.681, 1.216, 8.27, 8.47, 1, 0, 0, 0]"
"[7.065, -2.224, 1.123, 1.124, 1.219, 3.735, 3.988, 3.924, 1.816, 1.2, 0.957, 0.891, 0.891, 0.965, 1.222, 2.888, 4.161, 4.245, 3.671, 1.209, 8.35, 8.47, 1, 0, 0, 0]"
"[7.055, -2.227, 1.117, 1.118, 1.213, 3.729, 3.988, 3.924, 1.819, 1.208, 0.964, 0.897, 0.898, 0.972, 1.231, 2.893, 4.161, 4.245, 3.661, 1.202, 8.53, 8.57, 1, 0, 0, 0]"
"[7.055, -2.227, 1.111, 1.111, 1.206, 3.721, 3.988, 3.924, 1.825, 1.216, 0.97, 0.903, 0.904, 0.979, 1.239, 2.898, 4.161, 4.245, 3.653, 1.195, 8.34, 8.46, 1, 0, 0, 0]"
"[7.045, -2.23, 1.093, 1.094, 1.188, 3.7, 3.988, 3.924, 1.841, 1.237, 0.988, 0.921, 0.921, 0.997, 1.263, 2.911, 4.161, 4.246, 3.628, 1.177, 0.06, 0.01, 1, 0, 0, 0]"
"[7.045, -2.23, 1.093, 1.094, 1.188, 3.7, 3.988, 3.924, 1.841, 1.237, 0.988, 0.921, 0.921, 0.997, 1.263, 2.911, 4.161, 4.246, 3.628, 1.177, 4.78, 4.56, 1, 0, 0, 0]"
"[7.035, -2.233, 1.091, 1.092, 1.185, 3.697, 3.987, 3.924, 1.844, 1.241, 0.991, 0.923, 0.924, 1.0, 1.266, 2.913, 4.161, 4.246, 3.624, 1.174, 6.73, 6.69, 1, 0, 0, 0]"
"[7.035, -2.233, 1.086, 1.087, 1.18, 3.69, 3.988, 3.924, 1.848, 1.247, 0.996, 0.928, 0.928, 1.005, 1.272, 2.916, 4.161, 4.246, 3.619, 1.169, 7.37, 7.4, 1, 0, 0, 0]"
"[7.025, -2.236, 1.081, 1.082, 1.174, 3.683, 3.988, 3.924, 1.854, 1.254, 1.002, 0.933, 0.933, 1.011, 1.279, 2.92, 4.161, 4.245, 3.612, 1.164, 8.01, 8.07, 1, 0, 0, 0]"
"[7.025, -2.236, 1.075, 1.076, 1.168, 3.675, 3.988, 3.924, 1.86, 1.262, 1.008, 0.939, 0.94, 1.017, 1.288, 2.925, 4.161, 4.246, 3.603, 1.157, 8.01, 8.07, 1, 0, 0, 0]"
"[7.015, -2.239, 1.075, 1.076, 1.168, 3.675, 3.988, 3.924, 1.86, 1.262, 1.008, 0.939, 0.94, 1.017, 1.288, 2.925, 4.161, 4.246, 3.603, 1.157, 8.17, 8.24, 1, 0, 0, 0]"
"[7.015, -2.239, 1.068, 1.069, 1.161, 3.666, 3.987, 3.924, 1.866, 1.27, 1.015, 0.946, 0.946, 1.024, 1.297, 2.93, 4.161, 4.246, 3.594, 1.15, 7.71, 7.81, 1, 0, 0, 0]"
"[7.005, -2.242, 1.062, 1.063, 1.154, 3.658, 3.987, 3.924, 1.865, 1.279, 1.022, 0.952, 0.953, 1.031, 1.305, 2.935, 4.161, 4.246, 3.585, 1.143, 7.95, 8.04, 1, 0, 0, 0]"
"[7.005, -2.242, 1.055, 1.056, 1.147, 3.65, 3.987, 3.924, 1.859, 1.287, 1.029, 0.959, 0.959, 1.039, 1.314, 2.94, 4.161, 4.246, 3.576, 1.136, 7.95, 8.04, 1, 0, 0, 0]"
"[7.005, -2.242, 1.055, 1.056, 1.147, 3.65, 3.987, 3.924, 1.859, 1.287, 1.029, 0.959, 0.959, 1.039, 1.314, 2.94, 4.161, 4.246, 3.576, 1.136, 7.55, 7.58, 1, 0, 0, 0]"
"[6.995, -2.245, 1.049, 1.05, 1.14, 3.642, 3.987, 3.924, 1.852, 1.295, 1.035, 0.965, 0.965, 1.045, 1.323, 2.945, 4.161, 4.246, 3.567, 1.129, 7.74, 7.79, 1, 0, 0, 0]"
"[6.985, -2.248, 1.042, 1.043, 1.133, 3.633, 3.987, 3.924, 1.848, 1.303, 1.042, 0.972, 0.972, 1.053, 1.332, 2.95, 4.161, 4.246, 3.558, 1.122, 8.07, 8.09, 1, 0, 0, 0]"
"[6.985, -2.362, 1.036, 1.037, 1.126, 3.624, 3.986, 3.924, 1.855, 1.312, 1.05, 0.978, 0.979, 1.06, 1.341, 2.955, 4.162, 4.247, 3.55, 1.115, 8.04, 8.15, 1, 0, 0, 0]"
"[6.985, -2.362, 1.029, 1.03, 1.119, 3.617, 3.986, 3.924, 1.861, 1.321, 1.057, 0.985, 0.986, 1.067, 1.351, 2.961, 4.161, 4.247, 3.539, 1.107, 8.04, 8.15, 1, 0, 0, 0]"
